url,type
http://acp-atlanta.org/en/acp-news/11-performance/164-2012-02-16-00-07-10.html,defacement
theglobeandmail.com/report-on-business/25/the-nominees/monique-leroux-president-and-ceo-of-desjardins-group/article1767025/,benign
http://olx.co.id/i2/jasa-lowongan-kerja/jasa/pernikahan/jasa-lowongan-kerja/jasa/pernikahan,benign
http://9779.info/%E7%93%9C%E5%AD%90%E7%B1%B3%E7%B2%92%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
usarmygermany.com/Sont.htm?http&&&usarmygermany.com/USAREUR_Rhine%20River%20Patrol.htm,benign
http://bestblackhatforum.com/Forum-Support-Centre&datecut=0&sortby=starter&order=asc,benign
youmix.co.uk/search?q=martyr%20defiled,benign
tvguide.com/celebrities/tricia-leigh-fisher/photos/177638,benign
dailymail.co.uk/tvshowbiz/article-1211713/Gwyneth-Paltrow-flashes-flesh-coloured-bra-airport.html,benign
superiorpics.com/ashley_judd/,benign
wordiq.com/definition/Steven_Pinker,benign
http://practicaleyes.net/contact-us.html,defacement
riohairstudio.com/,benign
http://ispasa.it/index.php?option=com_content&view=article&id=4&Itemid=5,defacement
tripadvisor.com/ShowTopic-g30582-i174-k2954311-Best_route_from_St_Louis_Missouri-Gulf_Shores_Alabama.html,benign
newbalance.com/public-relations/library/2011/new-balance-s-rob-demartini-named-most-playful-ceo-in-nationwide-search/,benign
http://www.multimediaweb.eu/it/component/content/article/34-gossips/132-web-designer.html,defacement
en.wikipedia.org/wiki/Arthur_Lorne_James,benign
its.dadeschools.net/,benign
james-w-coates.suite101.com/visiting-quebec-city-and-montreal-a41640,benign
music.yahoo.com/vivienne-segal/,benign
solomonswords.blogspot.com/2009/05/thomas-oneil-bowman-66-coudersport-pa.html,benign
http://www.job.ph/index.php?option=com_jobs&task=detail_category&id=830:sales&Itemid=2,defacement
usabanklocations.com/National-City-Bank-Locations,benign
abitibibowater.com/vision-values/,benign
kamalaharris.org/home,benign
amazon.com/Natural-High-Bloodstone/dp/B0000033TF,benign
backroomwines.com/buy-wine/product-details.aspx?product=Bergerie+de+l%27Hortus-Blanc-2007--&t=w,benign
navyaep.com/,benign
http://www.domusviatoris.com/index2.php?option=com_facileforms&Itemid=368&ff_form=2&ff_applic=&ff_module_id=0&format=html&ff_frame=1,defacement
http://www.prefina.it/notizie/notizie-generali.html?start=8,defacement
gsmarena.com/sony_ericsson-phones-19.php,benign
ticketmaster.com/Norman-Brown-tickets/artist/738832,benign
celebritynetworth.com/richest-celebrities/actors/damian-lewis-net-worth/,benign
teaguyspeaks.com/2010/06/tetley-tea-commercial-from-1980s.html,benign
boards.ancestry.com/localities.northam.usa.states.michigan.counties.mackinac/362.2.1.2.1.1.1/mb.ashx,benign
movies.nytimes.com/person/91380/Robert-Getchell,benign
profilecanada.com/companydetail.cfm?company=2534452_Marc_Lafreniere_Construction_Val_Caron_ON,benign
http://9779.info/%E4%BD%8F%E5%9C%A8%E6%A0%91%E4%B8%8A%E7%9A%84%E5%AE%B6%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
iontelevision.com/,benign
amazon.com/More-than-Woman-Toni-Braxton/product-reviews/B00006IR5Y,benign
dictionary.sensagent.com/TV5MONDE/fr-fr/,benign
screenit.com/dvd/2001/the_caveman's_valentine.html,benign
http://www.gospelnet.fr/index.php?view=article&catid=35:dernieres-news&id=76:annee-2012-2013&tmpl=component&print=1&layout=default&page=,defacement
http://olx.co.id/i2/keperluan-pribadi/jam-tangan/analog/keperluan-pribadi/jam-tangan/analog,benign
thetrickery.com/?nd=full&key=8242&myaf=7939,benign
http://www.empresariosonline.com.mx/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5lbXByZXNhcmlvc29ubGluZS5jb20ubXgvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9ODI6bWt0LTImY2F0aWQ9NTA6aW50ZXJuZXRta3QmSXRlbWlkPTQz,defacement
marketwatch.com/video/asset/markets-hub-banks-wont-fail-theyll-fizzle-out-2011-08-16/B5FFF2E3-8A5B-40EF-A218-883AFDB0C503,benign
healpth.com/doctors/bernard-smith-865444/,benign
animaxent.com/,benign
horses.bodog.ca/triple-crown/belmont-stakes/,benign
usaa.com-sec-inet-auth-logon-ent-logon-logon-redirectjsprop.youlebeatty.com.au,phishing
pipl.com/directory/name/Taschereau/20,benign
http://www.hostrat.com/index.php?option=com_content&view=article&id=1:welcome-to-host-rat&catid=1:latest-news&Itemid=44,defacement
http://www.agroverdad.com.ar/component/banners/click/32.html,defacement
mega-brands.co.uk/,benign
spctexans.com/roster/7/1/218.php,benign
wvgenweb.org/logan/lq2000.html,benign
vh1.com/news/rock_clock/11_20/index.jhtml,benign
trekroosterrcbodies.com/alaska_state_troopers,benign
metro-inc.net/,benign
in.answers.yahoo.com/question/index?qid=20111017222253AAVePXR,benign
allposters.com/-st/Leon-Charles-Huber-Posters_c62599_.htm,benign
gowanuslounge.com/richard-easton-dating-advice/,benign
paul-gleason-scholarship.org/,benign
amazon.com/WHAT-OUR-MOTHERS-DIDNT-TELL/dp/0684859599,benign
definitions.net/definition/automotive%20engineering,benign
soundunwound.com/music/gidget-gein/245864,benign
http://motthegioi.vn/tuong-tinh-bao-chien-luoc-pham-xuan-an/ky-6-cia-co-cong-nghe-ky-thuat-nhung-ho-khong-gioi-du-doan-186540.html,benign
bestwesternmissouri.com/attractions/,benign
http://nguyentandung.org/truc-tiep-dhcd-vinamotor-sau-co-phan-hoa-thu-nhap-cbcnv-tang-hon-gap-doi.html,benign
servinghistory.com/topics/Armenian_nationalism::sub::Modern_Times,benign
chiefscrowd.com/forums/showthread.php?t=13357,benign
baseball-almanac.com/players/player.php?p=pettiga01,benign
fandango.com/site-index/performers/e_pg6.html,benign
indeed.com/q-plant-manager-jobs.html,benign
speleo.blogspot.com/2011/05/dr-thomas-barr.html,benign
goseattleu.com/ViewArticle.dbml?DB_OEM_ID=18200&ATCLID=205333611,benign
names.whitepages.com/john/archibald,benign
rottentomatoes.com/m/farce_of_the_penguins/,benign
xclusive.fi,malware
http://hollywoodlife.com/2015/04/08/the-vampire-diaries-movie-nina-dobrev-returns-elena-gilbert/,benign
pipl.com/directory/name/Moncrieffe/Ian,benign
biomedexperts.com/Profile.bme/424718/Jean-Pierre_Fryns,benign
http://telegraf.com.ua/zhizn/muzhchinyi/1887631-akteryi-syigravshie-rol-betmena-foto.html,benign
http://paide.home.comcast.net/ab5redi.htm,phishing
http://crystalspringsag.org/index.php?option=com_idoblog&task=userblog&userid=64&Itemid=121,defacement
bentonfineart.com/search.php,benign
classmates.com/directory/public/memberprofile/list.htm?regId=7018798216,benign
zip4.usps.com/zip4/citytown.jsp,benign
wishmeawaydoc.com/,benign
industrycentral.net/content/actors/photo.phtml?Photo=./images/l_lesser2.jpg&Subject=Len%20Lesser&Caption=Photo%20Credit%20Don%20Lewis,benign
rhapsody.com/artist/broken-bells,benign
soundclick.com/bands/default.cfm?bandID=11730,benign
zimbio.com/Norma+Shearer,benign
en.wikipedia.org/wiki/National_Hockey_League_All-Star_Game,benign
facetsdvd.com/ProductDetails.asp?ProductCode=DV98608,benign
http://www.art-ecology-education.org/fr/home.html,defacement
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=7:multigroove-contreplaque-rainure&catid=1&Itemid=8,defacement
finance.google.com/finance?cid=2049205,benign
coha.org/hidden-hegemony-canadian-mining-in-latin-america/,benign
tripadvisor.com/ShowTopic-g182155-i3219-k4369494-Baie_Comeau_to_Blanc_Sablon_on_Route_138-Baie_Comeau_Quebec.html,benign
adorama.com/PCTCL42D30.html,benign
surchur.com/term/ellie+kemper+bio,benign
cibconline.cf,phishing
savevid.com/video/el-batallon-otis-dh3-video-official.html,benign
facebook.com/HockeyMomInCanada,benign
shop.history.com/?v=history_subject_biography_celebrity-film_actors,benign
http://metro.co.uk/2015/04/29/big-brother-returns-with-mad-men-style-timebomb-theme-as-channel-5-reveals-brand-new-eye-and-x-trailer-5172422/,benign
kmbc.com/news/25179714/detail.html,benign
trulia.com/GA/Blue_Ridge/,benign
bunalti.com/?p=152525,benign
http://censor.net.ua/news/335777/doklad_nemtsova_o_voyine_rossii_na_donbasse_polnyyi_tekst,benign
http://huangjintawujin.cn/examples/jsp/jsp2/tagfiles/products.html,malware
superbrawl.com/cfl/,benign
bradley.usd207.com/modules/cms/pages.phtml?pageid=115022,benign
thelycianway.blogspot.com/,benign
http://www.bckeepfit.nl/index.php/home/training-nieuws/141-carnaval-bij-bc-keep-fit,defacement
http://metro.co.uk/2015/05/13/big-brother-2015-katie-price-hits-out-at-housemate-adjoa-mensah-calling-her-a-st-5194470/,benign
http://www.plazarte.es/plazarte-opciones-disponibles-venta/plazarte-venta-oficina-267.html,defacement
en.wikipedia.org/wiki/Sharkbite_Sessions,benign
http://www.makeaidshistory.com/index.php?option=com_content&view=article&id=10&Itemid=10,defacement
http://www.zari-dzaferi.ch/index.php?option=com_eventlist&view=categoryevents&id=1&Itemid=3,defacement
amazon.com/Look-Love-Burt-Bacharach-Collection/dp/B00000DGR0,benign
http://12com.net/a/lvyougonglue/2012/1201/123.html,defacement
scribd.com/doc/45350025/Cardiff-katalog-08,benign
http://www.fdp-muenchen-west.de/index.php?option=com_content&view=article&id=174&Itemid=29,defacement
baseballlibrary.com/ballplayers/player.php?name=Mark_Brouhard_1956,benign
web.me.com/duncancaldwell/Site/Call_to_Arms_for_Foz_C%C3%B4a.html,benign
allhighschools.com/school/lowell-senior-high-school/342468,benign
chapelhillnews.com/2008/08/17/16251/katherine-sidebottom-and-george.html,benign
yelp.com/biz/sakura-akron,benign
dictionary.sensagent.com/1981+montreal+expos+season/en-en/,benign
ags.skyharbors.com/airlines/index.html,benign
pipl.com/directory/name/Kush/Anthony,benign
saintpatrickdc.org/,benign
http://www.methoni.gov.gr/Default.aspx?tabid=36,defacement
freebase.com/view/en/hal_holbrook,benign
songkick.com/artists/42911-kid-koala,benign
http://butrading.com/index.php?option=com_virtuemart&page=shop.feed&category_id=6&Itemid=56&lang=nl,defacement
http://www.twalogisticsltd.co.uk/news/11/59-the-lates-on-e-pod.html?tmpl=component&print=1&layout=default&page=,defacement
dimewars.com/Video/Coco-Nipple-Slip-at-Richie-Rich-Fashion-Show---Ice-T-Wife.aspx?bcmediaid=0c2311fa-7df5-4dd3-85a1-e1c80c179eba,benign
openlibrary.org/authors/OL18564A/United_States._Army._Ordnance_Dept,benign
gojexcoffee.id,phishing
http://mylust.com/videos/227376/check-out-how-hard-she-tries-to-please-me-orally-on-cam/,benign
torrentz.eu/bb9da3eba47f027584a0ebdf52441529c2ac64fb,benign
http://www.vilagnomad.com/wp-content/themes/central/css/stylesheet.min.css?ver=3.9.6,malware
linkpendium.com/genealogy/USA/MO/Jackson/,benign
hematology.wustl.edu/faculty/bartlett/bartlettBio.html,benign
connect.in.com/virna-lisi/photo-gallery.html,benign
minclassics.com/halloffame.php,benign
http://torcache.net/torrent/111932D6A2C184EB8F6ADB9A49D7E81FD075F720.torrent?title=[kickass.to]the.blacklist.s02e15.web.dlmux.h264.ita.aac.blackbit.mutu.1980.mp4,benign
mlfhs.co.uk/openarea/libcatbrowse.php?type=Registers&amp;typeabb=R,benign
mbd.scout.com/mb.aspx?s=173&f=2670&t=8053013&p=1&sto=MS_107419088,benign
http://perezhilton.com/cocoperez/2014-02-28-exclusive-shenae-grimes-hippie-rocker-edge-photoshoot,benign
http://thenextweb.com/gadgets/2015/05/12/hands-on-the-touchjet-pond-projector-is-like-a-giant-android-tablet-you-can-take-anywhere/gtm.start,benign
iexplore.com/airportguides/France/CDG/Overview,benign
blogcatalog.com/category/entertainment/humor/observational-humor/,benign
milehighreport.com/2011/8/2/2340801/broncos-ink-defensive-lineman-ty-warren,benign
pythia.uoregon.edu/~llynch/Tango-L/2004/msg02558.html,benign
mylife.com/johanneroberge,benign
palmbeachpost.com/sports/dolphins/miami-dolphins-2010-schedule-591104.html,benign
myspace.com/casualrecordsmusic,benign
herdental.ro,phishing
http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E5%B8%88%E4%BD%9C%E5%93%81/,malware
slideshare.net/fer_gut/walt-disney-company,benign
blogs.montrealgazette.com/2011/09/09/montreal-not-so-green-but-our-public-transit-is-highly-ranked/,benign
http://shangyingxuexiao.com/Article/ShowArticle.asp?ArticleID=642,defacement
nationwide.com/agent/sherwood-arkansas-insurance-agent/frank-schulte/about.html&language=en,benign
wordnik.com/words/plaster,benign
http://www.destro.nl/index.php?option=com_phocagallery&view=category&id=4:badkamers&Itemid=8,defacement
portail.journalmtl.com/kitventes/,benign
naslsoccer.blogspot.com/2010/09/juan-benegas.html,benign
ideas.repec.org/f/c/pde392.html,benign
en-gb.facebook.com/note.php?note_id=165761866795193,benign
http://www.aborrn.org.br/index.php?option=com_content&view=article&id=56&Itemid=108&lang=pt,defacement
articles.nydailynews.com/2009-07-05/entertainment/17928278_1_rob-zabrecky-birthday-boy-audience,benign
http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,malware
elemiarchitects.com/ericbio.html,benign
mid-day.com/entertainment/2011/sep/300911-informer-7.htm,benign
downloadfilmovie.com/search/download+kay+moviez+parker/,benign
twitter.com/askdotcom,benign
the-guitarplayer.com/2009/11/22/don-ross-youtube-acoustic-guitar/,benign
myspace.com/skindogben,benign
ca.linkedin.com/in/tobin07,benign
yelp.com/biz/san-antonio-spurs-san-antonio,benign
atu-krawiectwo-slusiarstwo.pl,phishing
http://extratorrent.cc/torrent_download/4190806/Hacker+4+-+Nuove+tecniche+di+protezione+%5BPDF+ITA%5D.torrent,benign
http://www.gottadanceonline.com/sejeal.jpg,defacement
youtube.com/watch?v=Rp-oIjWZUms,benign
silentera.com/video/info/shortComedyFilms.html,benign
celebrities.mitrasites.com/imgs/frederick-a.-thompson.html,benign
robertflynn.net/,benign
forums.richardpryor.com/history.cfm,benign
absoluteastronomy.com/topics/CFCF-TV,benign
brewblog.ca/?p=478,benign
http://www.develi.org.tr/dergi/7,defacement
imdb.com/name/nm0000331/,benign
bloguay.com/bomiti/2011/11/14/one-night-at-mccools-downloads/,benign
shellbackcruises.com/Sturgeon2011.html,benign
sports.espn.go.com/nhl/news/story?id=6363681,benign
city-data.com/aradio/lic-Monroe-Michigan.html,benign
nlsd122.org/Schools/bentley/,benign
moviefone.com/movie/hamlet-2/32650/main,benign
rudolphschirmer.blogspot.com/,benign
historicpreservationchicago.com/hist_distr_chicago.html,benign
angelfire.com/ia3/coltsnflrules/terminology.htm,benign
http://www.shaborooz.ir/index.php?option=com_content&view=article&id=24:1390-04-12-09-31-43&catid=7:1390-01-27-09-09-55&Itemid=2,defacement
http://www.wu8188.com/cl/?module=System&method=LiveTop&args=livehall,malware
pitchinvasion.net/blog/2010/06/14/portland-timbers-new-logo-fail/,benign
http://pressboxsportslounge.com/ontap/54-image3-beer?tmpl=component&print=1&page=,defacement
http://correios.com.br/para-voce/precisa-de-ajuda/como-rastrear-um-objeto/atualizacoes-no-sro,benign
bombasukarela.ning.com/,benign
gatorade.com/athletes/athlete.aspx?id=sean-malto,benign
manta.com/c/mmcmy3s/sunshine-biscuits-inc,benign
http://www.sikobv.nl/nl/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5zaWtvYnYubmwvbmwvY29tcG9uZW50L2NvbnRlbnQvYXJ0aWNsZS8yLXZvb3JwYWdpbmEtdGFiLzIxOC13ZWJzaG9wLmh0bWw=,defacement
adobe.com/products/mediaplayer/,benign
studio116.ru,malware
youtube.com/watch?v=xkY40ihZb28,benign
geography.sdsu.edu/,benign
en.wikipedia.org/wiki/Annie_Alexander,benign
highwayconditions.com/mn/,benign
youtube.com/watch?v=a0cvHM_95v8,benign
bantrel.com/markets/popups/refinery_experience.aspx,benign
http://www.hollingstedt.de/hollingstedt/hollingstedt-allgemeine-infos.html,defacement
tokyofashion.com/wc-shibuya-shop-grand-opening/,benign
http://www.malsaker.nu/lankar/44-turism/5-sverigeresor,defacement
southseattle.edu/foundation/,benign
pages.drexel.edu/~harrishg/,benign
http://www.arbeitsloseninitiative-aurich.de/joomla/index.php?view=article&catid=39:grusi-algemeines&id=57:systematik-der-sozialhilfe&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=62,defacement
http://rus-master.com/\321%80ะตะผะพะฝ\321%82-ะบะฒะฐ\321%80\321%82ะธ\321%80-\321%84ะพ\321%82ะพ-ะฟะต\321%82ะต\321%80ะฑ\321%83\321%80ะณ.html,defacement
nme.com/artists/ben-webster,benign
vimeo.com/31213734,benign
123people.com/s/remy+emmanuel,benign
mp3lyrics.org/g/grimskunk/le-gouvernement/,benign
kalamomia.id,phishing
theoaklandpress.com/articles/2010/11/26/sports/grizzlies/doc4cf04e39d1969756387737.txt,benign
facebook.com/pages/Hans-Selye/105621146139491,benign
shadownet.ro/channels.php,benign
http://www.istituto-montessori.it/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5pc3RpdHV0by1tb250ZXNzb3JpLml0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQxOmNvcnNvLWRpLWFudGVubmlzdGEmSXRlbWlkPTQx,defacement
http://distractify.com/post/related/id/55538a604a0c4b5d1246c50f/skip/20/limit/10/back/0,benign
http://www.tirionklasse.nl/index.php?start=27,defacement
"http://torontochieftains.com/component/option,com_jevents/Itemid,29/catids,34/day,09/evid,35/month,03/task,icalrepeat.detail/title,indoor-training/uid,4ea224ad79844c90de9e72bbf34bfc05/year,2013/index.html",defacement
http://www.bruecke-erding.de/index.php?view=weblink&catid=19:web-links&id=14:aruso-erding&option=com_weblinks&Itemid=48,defacement
http://nesn.com/2015/05/red-sox-outfielder-rusney-castillo-leaves-pawsox-game-with-ankle-injury/,benign
robtex.com/dns/www.cinepolis.com.co.html,benign
daeskldaslol.com,phishing
hockeydb.com/ihdb/draft/nhl1983e.html,benign
watch-free-movie-online.net/6041_The-Reluctant-Astronaut,benign
oopspics.info/?img=/images/oops/anke_engelke_-oops-pic.jpg,benign
classmates.com/directory/school/McClymonds%20High%20School?org=5260,benign
montrealwestvision.com/,benign
http://23283333.com/tour/index.html,defacement
http://www.bandabiografia.com.br/index.php/agenda/details/255-baile-do-havai,defacement
spokanecity.org/,benign
forums.digitalspy.co.uk/showthread.php?t=1527286,benign
http://www.coopsalsipuedes.com.ar/index.php?option=com_kunena&Itemid=68&func=rules,defacement
mediabistro.com/articles/cache/a6261.asp?pntvs=1&,benign
filmsnmovies.com/movies/2009/,benign
facebook.com/pages/Les-Georges-Leningrad/33236125704?v=info,benign
thecanadianencyclopedia.com/PrinterFriendly.cfm?Params=A1ARTA0009338,benign
en.wikipedia.org/wiki/Abhishek_Bachchan,benign
http://www.kultur-villigen.ch/index.php?option=com_rsgallery2&gid=22&Itemid=7,defacement
legacy.com/obituaries/louisville/obituary.aspx?n=donald-r-becker&pid=153733812,benign
